,datetime,destination_in,destination_out,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,valid,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days
0,2025-12-06 04:26:59+00:00,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23951459,14021.378680507116,rebalance_plan_1764995144_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.04965600709296346,Staked Dola,autoDOLA,tokemak,inverse,0xb45ad160634c528Cc3D2926d9807104FA3157305,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,False,,,,,,,,,
1,2025-09-27 04:27:23+00:00,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,23451955,50058.99340722649,rebalance_plan_1758947152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.08421392539172097,0.024137465761260385,reUSD/sDola,SaveDola,curve,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0x76A962BA6770068bCF454D34dDE17175611e6637,True,0.07414606084725084,0.06895732357838291,0.020671424731415255,0.021164885770809105,23451955.0,23666455.0,23880955.0,2025-10-27 04:39:11+00:00,2025-11-26 05:51:23+00:00
2,2025-09-24 05:27:11+00:00,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23430801,8533.158627036413,rebalance_plan_1758691552_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.029970243223545925,reUSD/sDola,autoDOLA,tokemak,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.10808525902198163,0.12099663159404406,0.02119986597177026,0.021538861160980804,23430801.0,23645301.0,23859801.0,2025-10-24 05:40:11+00:00,2025-11-23 06:27:47+00:00
3,2025-09-21 04:27:23+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23409037,10642.086816792123,rebalance_plan_1758428752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.0797539073080427,0.07628852925361065,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.07363981716908796,0.06800327099165715,0.080279614386082,0.07120406694230752,23409037.0,23623537.0,23838037.0,2025-10-21 04:22:23+00:00,2025-11-20 05:00:23+00:00
4,2025-09-20 06:27:23+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23402489,24986.5357580543,rebalance_plan_1758349552_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.07968856646700487,0.07516101989229998,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.0740589464808672,0.06841361842904381,0.0808488632838833,0.07156052436599292,23402489.0,23616989.0,23831489.0,2025-10-20 06:19:35+00:00,2025-11-19 06:57:47+00:00
5,2025-09-20 05:27:23+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23402190,25006.462264180976,rebalance_plan_1758345952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.07966745516529984,0.07516619241644644,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.07407816743373252,0.06843029499434827,0.08088298978828123,0.0715781670313902,23402190.0,23616690.0,23831190.0,2025-10-20 05:18:23+00:00,2025-11-19 05:57:35+00:00
6,2025-09-20 04:27:23+00:00,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23401892,25007.64290423405,rebalance_plan_1758342352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.07964822332685148,0.02880556037052122,reUSD/sDola,Staked Dola,inverse,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.07409722942782282,0.06844698185650677,0.021897727631434716,0.022118311498317,23401892.0,23616392.0,23830892.0,2025-10-20 04:18:23+00:00,2025-11-19 04:57:11+00:00
7,2025-09-19 04:27:23+00:00,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23394732,28540.345253023326,rebalance_plan_1758255952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.07982099642359143,0.029905560199223608,reUSD/sDola,Staked Dola,inverse,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.07455313935224095,0.06884189543224117,0.022308521224251088,0.022262214393558688,23394732.0,23609232.0,23823732.0,2025-10-19 04:15:35+00:00,2025-11-18 04:48:35+00:00
8,2025-09-18 05:27:11+00:00,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23387869,49831.35004769662,rebalance_plan_1758173151_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.07573972679559088,0.02949868959887024,reUSD/sDola,Staked Dola,inverse,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.07500759863143291,0.06917924730931202,0.022546618767192772,0.02236821217724172,23387869.0,23602369.0,23816869.0,2025-10-18 05:11:59+00:00,2025-11-17 05:40:35+00:00
9,2025-09-18 04:27:35+00:00,0x0091Fec1B75013D1b83f4Bb82f0BEC4E256758CB,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23387571,20619.90861422962,rebalance_plan_1758169552_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.013034538980103802,DOLA/sUSDe,autoDOLA,tokemak,curve,0x744793B5110f6ca9cC7CDfe1CE16677c3Eb192ef,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,-0.03553210861234779,0.11787147135642484,0.02430869953640835,0.021257422696299155,23387571.0,23602071.0,23816571.0,2025-10-18 04:12:23+00:00,2025-11-17 04:40:11+00:00
10,2025-09-17 06:27:35+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23381004,49943.2423304895,rebalance_plan_1758090352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.07093004383781927,0.07549970268156822,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.07530412137862763,0.06937871036034071,0.08238410491879722,0.07239383157826174,23381004.0,23595504.0,23810004.0,2025-10-17 06:10:47+00:00,2025-11-16 06:38:11+00:00
11,2025-09-17 04:27:23+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23380406,13836.429684993425,rebalance_plan_1758083152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.07568446286146424,SaveDola,autoDOLA,tokemak,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.12490793505594833,0.12478151665020243,0.08239973364753816,0.07239979594303181,23380406.0,23594906.0,23809406.0,2025-10-17 04:09:59+00:00,2025-11-16 04:38:11+00:00
12,2025-09-16 06:27:47+00:00,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x23032a1ef0c082e619E3e64725E9D3b39c4e9d8C,23373831,28168.72389645297,rebalance_plan_1758003952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.016930129525183944,0.025625376719760007,reUSD/sDola,DOLA+scrvUSD,curve,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0xff17dAb22F1E61078aBa2623c89cE6110E878B3c,True,0.02597198370816578,0.018447890772394615,0.022725159083631485,0.022448130152850965,23373831.0,23588331.0,23802831.0,2025-10-16 06:05:11+00:00,2025-11-15 06:34:23+00:00
13,2025-09-16 05:27:59+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x23032a1ef0c082e619E3e64725E9D3b39c4e9d8C,23373538,37557.946482593514,rebalance_plan_1758000352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.01692144173986432,0.07819657686983991,SaveDola,DOLA+scrvUSD,curve,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xff17dAb22F1E61078aBa2623c89cE6110E878B3c,True,0.025955925528678314,0.018443915778449727,0.08252631099491659,0.07245984379243176,23373538.0,23588038.0,23802538.0,2025-10-16 05:05:59+00:00,2025-11-15 05:35:47+00:00
14,2025-09-15 04:27:23+00:00,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23366092,14597.233964702426,rebalance_plan_1757910352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.027565913273526824,reUSD/sDola,autoDOLA,tokemak,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.10142641862636048,0.12005620750723334,0.02288695507174987,0.022463134838212495,23366092.0,23580592.0,23795092.0,2025-10-15 04:03:59+00:00,2025-11-14 04:38:23+00:00
15,2025-09-14 06:27:23+00:00,0x2fa4C8a4aCda7746778dbd2f3B2Fc5ca41D9b171,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23359522,24999.999999999996,rebalance_plan_1757831152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.00959996265824492,DOLA/sUSDS,autoDOLA,tokemak,curve,0x8b83c4aA949254895507D09365229BC3a8c7f710,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.10173300118859174,0.12029554555273947,0.014844337547037512,0.013303354506464027,23359522.0,23574022.0,23788522.0,2025-10-14 06:01:35+00:00,2025-11-13 06:33:47+00:00
16,2025-09-14 05:27:23+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23359222,24999.999999999996,rebalance_plan_1757827552_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.07930058281076426,SaveDola,autoDOLA,tokemak,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.10152809248723549,0.12019587176938007,0.08259755658980139,0.07272386933712749,23359222.0,23573722.0,23788222.0,2025-10-14 05:01:23+00:00,2025-11-13 05:32:59+00:00
17,2025-09-14 04:27:11+00:00,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23358923,29827.38715721701,rebalance_plan_1757823952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.07309130876799376,Staked Dola,autoDOLA,tokemak,inverse,0xb45ad160634c528Cc3D2926d9807104FA3157305,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.10136084983723848,0.12012471390774238,0.07577733527000396,0.06988152076086496,23358923.0,23573423.0,23787923.0,2025-10-14 04:01:23+00:00,2025-11-13 04:32:11+00:00
18,2025-09-13 06:27:35+00:00,0x2fa4C8a4aCda7746778dbd2f3B2Fc5ca41D9b171,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23352351,44562.68931596216,rebalance_plan_1757744752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.009757515440898284,DOLA/sUSDS,autoDOLA,tokemak,curve,0x8b83c4aA949254895507D09365229BC3a8c7f710,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.10160001784878303,0.12499649256807155,0.014583566271345827,0.013300554088069072,23352351.0,23566851.0,23781351.0,2025-10-13 05:56:47+00:00,2025-11-12 06:26:47+00:00
19,2025-09-13 05:26:59+00:00,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23352048,178250.75726384865,rebalance_plan_1757741151_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.07664961420714474,Staked Dola,autoDOLA,tokemak,inverse,0xb45ad160634c528Cc3D2926d9807104FA3157305,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.1016747956333528,0.12466304691116603,0.07594903134089637,0.06992445874872155,23352048.0,23566548.0,23781048.0,2025-10-13 04:55:47+00:00,2025-11-12 05:25:47+00:00
20,2025-09-13 04:27:11+00:00,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23351752,356501.5145276972,rebalance_plan_1757737552_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.07670184752406055,Staked Dola,autoDOLA,tokemak,inverse,0xb45ad160634c528Cc3D2926d9807104FA3157305,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.10192399298967669,0.12441323456566389,0.07596033217640463,0.06992689732612356,23351752.0,23566252.0,23780752.0,2025-10-13 03:55:35+00:00,2025-11-12 04:26:11+00:00
21,2025-09-12 06:27:11+00:00,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23345181,49999.99999999999,rebalance_plan_1757658352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.03204118681180669,reUSD/sDola,autoDOLA,tokemak,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.10878506161413037,0.12038556071588347,0.023488056266292023,0.02259403619116651,23345181.0,23559681.0,23774181.0,2025-10-12 05:53:47+00:00,2025-11-11 06:22:23+00:00
22,2025-09-12 05:27:11+00:00,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23344884,762235.4164781037,rebalance_plan_1757654752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.07956647157640775,Staked Dola,autoDOLA,tokemak,inverse,0xb45ad160634c528Cc3D2926d9807104FA3157305,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.10898543415136941,0.12037922204882201,0.07628257811047034,0.06999407400550406,23344884.0,23559384.0,23773884.0,2025-10-12 04:54:23+00:00,2025-11-11 05:22:59+00:00
23,2025-09-10 04:27:59+00:00,0x88d0e045d91847a81e60f65073E4bC4FDEF90aB0,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23330303,17994.834494069153,rebalance_plan_1757478352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.02414982406197698,DOLA/USR,autoDOLA,tokemak,curve,0x38De22a3175708D45E7c7c64CD78479C8B56f76E,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.10374855061992316,0.11040010595356464,0.001104743624833704,0.0008580213351749855,23330303.0,23544803.0,23759303.0,2025-10-10 03:59:47+00:00,2025-11-09 04:25:11+00:00
24,2025-09-09 04:27:59+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23323146,27081.89411120212,rebalance_plan_1757391952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.07773028609484603,0.08224080695800844,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.07761711667352733,0.07069646362038151,0.08269665733469345,0.07358946604663075,23323146.0,23537646.0,23752146.0,2025-10-09 03:58:11+00:00,2025-11-08 04:26:11+00:00
25,2025-09-08 06:27:59+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23316583,24973.63071254848,rebalance_plan_1757312752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.08090537738234996,0.08402057735568032,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.07802886310272283,0.07095089720661507,0.08297684584529219,0.07384422799973023,23316583.0,23531083.0,23745583.0,2025-10-08 05:55:11+00:00,2025-11-07 06:23:47+00:00
26,2025-09-08 05:28:11+00:00,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23316284,25006.285673926574,rebalance_plan_1757309152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.08107634686675642,0.029888338271812295,reUSD/sDola,Staked Dola,inverse,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.0780501294465843,0.07096499942228629,0.02497062355185964,0.02272061313527729,23316284.0,23530784.0,23745284.0,2025-10-08 04:54:35+00:00,2025-11-07 05:23:47+00:00
27,2025-09-07 06:27:59+00:00,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23309424,25679.79979200201,rebalance_plan_1757226352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.08347386850436748,0.03125354816343283,reUSD/sDola,Staked Dola,inverse,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.07859802293350526,0.07132014108639062,0.025403665344667203,0.02293333987902657,23309424.0,23523924.0,23738424.0,2025-10-07 05:55:11+00:00,2025-11-06 06:22:35+00:00
28,2025-09-07 05:28:11+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23309125,34239.40860400842,rebalance_plan_1757222752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.0834659971549094,0.08743298437874594,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.0786240570448955,0.0713365436263651,0.08306946741419319,0.07415118858188618,23309125.0,23523625.0,23738125.0,2025-10-07 04:54:59+00:00,2025-11-06 05:22:11+00:00
29,2025-09-07 04:28:11+00:00,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23308826,45652.110573917635,rebalance_plan_1757219152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.08347840304809319,0.031193839632986137,reUSD/sDola,Staked Dola,inverse,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.07865038919981271,0.07135298718155791,0.025440413532746176,0.022951565332997692,23308826.0,23523326.0,23737826.0,2025-10-07 03:54:47+00:00,2025-11-06 04:22:11+00:00
30,2025-09-06 06:27:59+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23302272,50000.41748921008,rebalance_plan_1757139952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.08482643475072865,0.08812124506435016,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.07928012430832854,0.07165408625656178,0.08354607598613373,0.0745374599604125,23302272.0,23516772.0,23731272.0,2025-10-06 05:54:11+00:00,2025-11-05 06:20:23+00:00
31,2025-09-06 04:28:11+00:00,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23301676,22600.143476869558,rebalance_plan_1757132752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.031196407804821344,reUSD/sDola,autoDOLA,tokemak,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.12515132374215,0.11551005124337954,0.02584755569471886,0.023096879338780685,23301676.0,23516176.0,23730676.0,2025-10-06 03:54:47+00:00,2025-11-05 04:19:23+00:00
32,2025-09-05 06:28:11+00:00,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23295118,24999.999999999996,rebalance_plan_1757053552_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.03163465482724365,reUSD/sDola,autoDOLA,tokemak,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.11728459635027977,0.11584745889707948,0.02610369906035004,0.023212337579249676,23295118.0,23509618.0,23724118.0,2025-10-05 05:56:23+00:00,2025-11-04 06:18:23+00:00
33,2025-09-05 05:27:59+00:00,0x2fa4C8a4aCda7746778dbd2f3B2Fc5ca41D9b171,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23294817,24999.999999999996,rebalance_plan_1757049952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.009615456068908623,DOLA/sUSDS,autoDOLA,tokemak,curve,0x8b83c4aA949254895507D09365229BC3a8c7f710,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.11667357693133185,0.11586688150480406,0.012863228301251528,0.013144819068398483,23294817.0,23509317.0,23723817.0,2025-10-05 04:55:47+00:00,2025-11-04 05:17:59+00:00
34,2025-09-05 04:27:59+00:00,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23294518,24999.999999999996,rebalance_plan_1757046352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.08355712917475674,Staked Dola,autoDOLA,tokemak,inverse,0xb45ad160634c528Cc3D2926d9807104FA3157305,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.11636074796461915,0.11577604344428716,0.07988605772793078,0.07202721104514476,23294518.0,23509018.0,23723518.0,2025-10-05 03:55:35+00:00,2025-11-04 04:17:47+00:00
35,2025-09-04 04:28:11+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23287357,50005.08115307184,rebalance_plan_1756959952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.08660066256758213,0.08858995049732839,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.08039440580189261,0.07241271664337146,0.08539678688668007,0.07544978612281472,23287357.0,23501857.0,23716357.0,2025-10-04 03:54:11+00:00,2025-11-03 04:17:23+00:00
36,2025-09-03 05:28:11+00:00,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23280493,5287.360198912476,rebalance_plan_1756877152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.029766990902848373,reUSD/sDola,autoDOLA,tokemak,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.09656533578805782,0.10327136748484667,0.02686607793190876,0.023504343600160293,23280493.0,23494993.0,23709493.0,2025-10-03 04:54:11+00:00,2025-11-02 05:16:35+00:00
37,2025-09-02 06:29:23+00:00,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23273636,24999.999999999996,rebalance_plan_1756794352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.027428146250027874,reUSD/sDola,autoDOLA,tokemak,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.10181398620383941,0.10561995325846674,0.02752663066658312,0.023643353064960015,23273636.0,23488136.0,23702636.0,2025-10-02 05:52:35+00:00,2025-11-01 06:15:35+00:00
38,2025-09-02 05:35:35+00:00,0x0091Fec1B75013D1b83f4Bb82f0BEC4E256758CB,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23273372,26506.06299150198,rebalance_plan_1756790975_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.01992673798299667,DOLA/sUSDe,autoDOLA,tokemak,curve,0x744793B5110f6ca9cC7CDfe1CE16677c3Eb192ef,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.10181466803409434,0.10560516028504918,0.01772431110946293,0.019511897005869194,23273372.0,23487872.0,23702372.0,2025-10-02 04:59:23+00:00,2025-11-01 05:22:35+00:00
39,2025-09-02 04:34:59+00:00,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23273081,35341.41732200265,rebalance_plan_1756787483_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.02738669687205461,reUSD/sDola,autoDOLA,tokemak,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.1119721542407266,0.10558596990762825,0.027555745153915456,0.02365387958065801,23273081.0,23487581.0,23702081.0,2025-10-02 04:00:35+00:00,2025-11-01 04:24:11+00:00
